1,8
5,1
9,20
10,7
15,4
16,10
24,12
1,8
5,1
9,20
10,7
15,4
16,10
24,12
1,8
5,1
9,20
10,7
15,4
16,10
24,12
1,8
5,1
7,31
9,20
10,7
15,4
16,10
21,25
24,12
1,8
7,31
9,20
10,7
15,4
16,10
21,25
24,12
7,31
9,20
10,7
15,4
16,10
21,25
24,12
7,31
9,20
10,7
15,4
16,10
21,25
24,12
7,31
9,20
10,7
15,4
16,10
19,31
21,25
24,12
7,31
9,20
10,7
15,4
16,10
19,31
21,25
24,12
7,31
9,20
10,7
15,4
16,10
19,31
21,25
24,12
7,31
9,20
10,7
15,4
16,10
19,31
21,25
24,12
7,31
9,20
10,7
16,10
19,31
21,25
24,12
7,31
9,20
16,10
19,31
21,25
24,12
7,31
9,20
16,10
19,31
21,25
24,12
31,29
7,31
9,20
16,10
19,31
21,25
24,12
31,29
7,31
9,20
16,10
19,31
21,25
24,12
26,36
31,29
7,31
9,20
16,10
19,31
21,25
24,12
26,36
31,29
7,31
9,20
16,10
19,31
21,25
24,12
26,36
31,29
36,30
7,31
19,31
21,25
24,12
26,36
31,29
36,30
40,1
42,15
7,31
19,31
21,25
24,12
26,36
31,29
36,30
40,1
42,15
7,31
19,31
21,25
24,12
26,36
31,29
36,30
40,1
42,15
7,31
19,31
21,25
24,12
26,36
31,29
36,30
42,15
14,45
19,31
21,25
24,12
26,36
31,29
36,30
42,15
14,45
19,31
21,25
26,36
31,29
36,30
42,15
14,45
19,31
21,25
26,36
31,29
36,30
42,15
14,45
19,31
21,25
26,36
30,45
31,29
36,30
42,15
14,45
19,31
21,25
26,36
30,45
31,29
36,30
42,15
45,31
14,45
19,31
21,25
26,36
30,45
31,29
36,30
41,39
42,15
45,31
14,45
19,31
21,25
26,36
30,45
31,29
36,30
41,39
42,15
45,31
14,45
19,31
21,25
26,36
30,45
31,29
36,30
41,39
42,15
45,31
14,45
19,31
21,25
26,36
30,45
31,29
36,30
41,39
42,15
45,31
14,45
19,31
21,25
26,36
30,45
31,29
36,30
41,39
42,15
45,31
14,45
19,31
26,36
30,45
31,29
36,30
41,39
42,15
45,31
14,45
26,36
30,45
31,29
36,30
41,39
42,15
45,31
14,45
26,36
30,45
31,29
36,30
41,39
42,15
45,31
26,36
30,45
31,29
36,30
41,39
45,31
26,36
30,45
31,29
36,30
41,39
45,31
26,36
30,45
31,29
36,30
41,39
45,31
26,36
30,45
31,29
36,30
41,39
45,31
26,36
30,45
31,29
36,30
41,39
45,31
26,36
30,45
31,29
36,30
41,39
45,31
26,36
30,45
31,29
36,30
41,39
45,31
30,45
36,30
41,39
45,31
30,45
36,30
41,39
45,31
55,47
30,45
36,30
41,39
45,31
55,47
30,45
36,30
41,39
45,31
55,47
30,45
41,39
45,31
55,47
30,45
41,39
45,31
48,59
55,47
30,45
41,39
45,31
48,59
55,47
30,45
41,39
45,31
48,59
55,47
41,39
45,31
48,59
55,47
41,39
48,59
55,47
41,39
48,59
55,47
41,39
48,59
55,47
41,39
48,59
55,47
41,39
48,59
55,47
58,61
41,39
48,59
55,47
58,61
48,59
55,47
58,61
48,59
55,47
58,61
37,71
48,59
55,47
58,61
37,71
48,59
55,47
58,61
37,71
48,59
55,47
57,69
58,61
37,71
48,59
55,47
57,69
58,61
65,65
37,71
48,59
55,47
57,69
58,61
65,65
37,71
48,59
55,47
57,69
58,61
65,65
37,71
48,59
55,47
57,69
58,61
65,65
37,71
48,59
55,47
57,69
58,61
65,65
37,71
48,59
55,47
57,69
58,61
65,65
37,71
48,59
55,47
57,69
58,61
65,65
48,59
51,78
55,47
57,69
58,61
65,65
48,59
51,78
55,47
57,69
58,61
65,65
48,59
51,78
57,69
58,61
65,65
48,59
51,78
57,69
58,61
65,65
80,54
48,59
51,78
57,69
58,61
62,79
65,65
80,54
51,78
57,69
58,61
62,79
65,65
80,54
51,78
57,69
58,61
62,79
65,65
74,74
80,54
51,78
57,69
58,61
62,79
65,65
74,74
80,54
51,78
57,69
58,61
62,79
65,65
74,74
80,54
51,78
57,69
58,61
62,79
65,65
74,74
80,54
51,78
57,69
58,61
62,79
65,65
74,74
80,54
51,78
57,69
58,61
62,79
65,65
74,74
80,54
51,78
57,69
58,61
62,79
65,65
74,74
75,81
80,54
51,78
57,69
58,61
62,79
65,65
74,74
75,81
80,54
51,78
57,69
58,61
62,79
65,65
74,74
75,81
80,54
51,78
57,69
62,79
65,65
74,74
75,81
80,54
51,78
57,69
62,79
65,65
74,74
75,81
80,54
84,77
57,69
62,79
65,65
74,74
75,81
80,54
84,77
62,79
65,65
74,74
75,81
80,54
84,77
62,79
65,65
74,74
75,81
80,54
84,77
62,79
65,65
74,74
75,81
84,77
62,79
65,65
74,74
75,81
84,77
88,80
62,79
65,65
74,74
75,81
84,77
88,80
62,79
74,74
75,81
84,77
88,80
62,79
74,74
75,81
84,77
88,80
62,79
74,74
75,81
82,91
84,77
88,80
62,79
74,74
75,81
82,91
84,77
88,80
74,74
75,81
82,91
84,77
88,80
74,74
75,81
82,91
84,77
88,80
95,81
74,74
75,81
82,91
84,77
88,80
95,81
74,74
75,81
82,91
84,77
88,80
95,81
74,74
75,81
82,91
84,77
88,80
91,92
95,81
